"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"ASSERT-M2NA-0009","FACT-M2NA-AMPERE-FP16-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP16","","","PDF p.21, Tensor Core feature bullets","FP16/FP32 mixed-precision","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-FP16-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0010","FACT-M2NA-AMPERE-FP16-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP32","","","PDF p.21, Tensor Core feature bullets","FP16/FP32 mixed-precision","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-FP16-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0011","FACT-M2NA-AMPERE-BF16-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","BF16","","","PDF p.21, Tensor Core feature bullets","BF16/FP32 mixed-precision","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-BF16-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0012","FACT-M2NA-AMPERE-BF16-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP32","","","PDF p.21, Tensor Core feature bullets","BF16/FP32 mixed-precision","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-BF16-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0013","FACT-M2NA-AMPERE-TF32-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","TF32 on FP32 input/output data","","","PDF p.21, Tensor Core feature bullets","TF32 ... FP32 input/output data","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-TF32-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0014","FACT-M2NA-AMPERE-TF32-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","FP32 input/output data","","","PDF p.21, Tensor Core feature bullets","FP32 input/output data","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-TF32-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, Tensor Core feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0015","FACT-M2NA-AMPERE-FP64-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","IEEE-compliant FP64","","","PDF p.15, A100 SM section","IEEE-compliant FP64 Tensor Core instructions","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-FP64-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.15, A100 SM section","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0016","FACT-M2NA-AMPERE-INT-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","INT8, INT4, Binary","","","PDF p.20, Third-generation Tensor Cores bullet","INT8, INT4, and Binary","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-INT-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20, Third-generation Tensor Cores bullet","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0017","FACT-M2NA-AMPERE-SPARSE-LEVEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Sparse MMA instructions","","","PDF p.32, Sparse Matrix Multiply-Accumulate Operations","new Sparse MMA instructions","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-SPARSE-LEVEL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.32, Sparse Matrix Multiply-Accumulate Operations","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0018","FACT-M2NA-AMPERE-SPARSE-DETAIL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","skip compute on zero-valued entries","","","PDF p.32, Sparse Matrix Multiply-Accumulate Operations","skip the compute on entries that have zero values","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-SPARSE-DETAIL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.32, Sparse Matrix Multiply-Accumulate Operations","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0019","FACT-M2NA-AMPERE-ASYNC-LEVEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","asynchronous copy instruction","","","PDF p.21, A100 SM feature bullets","New asynchronous copy instruction","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-ASYNC-LEVEL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21, A100 SM feature bullets","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0020","FACT-M2NA-AMPERE-NVLINK-PROTOCOL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","Third-generation NVLink","","","PDF pp.16-17, Third-Generation NVLink","Third-generation NVLink","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-NVLINK-PROTOCOL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.16-17, Third-Generation NVLink","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0021","FACT-M2NA-AMPERE-SW","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","CUDA 11 barrier objects","","","PDF p.17, Asynchronous Barrier","available using CUDA 11","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-AMPERE-SW|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.17, Asynchronous Barrier","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher interpretation remains in the canonical fact or notes, not in raw_value_text."
"ASSERT-M2NA-0022","FACT-M2NA-ADA-SM-EXEC","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","CUDA Cores, Ada Fourth-Generation Tensor Core, Load/Store units, Special Function Unit","","","PDF p.10, Ada SM processing-block paragraph","CUDA Cores ... one Ada Fourth-Generation Tensor Core ... four Load/Store units ... a Special Function Unit","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-SM-EXEC|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.10, Ada SM processing-block paragraph","reviewed","The paragraph directly lists the execution paths in each SM partition. SIMT is the project normalization, not a quoted source term."
"ASSERT-M2NA-0023","FACT-M2NA-ADA-TENSOR-EXEC","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","Ada Fourth-Generation Tensor Core","","","PDF pp.8, 10, Ada SM","Ada Fourth-Generation Tensor Core","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-TENSOR-EXEC|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF pp.8, 10, Ada SM","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0024","FACT-M2NA-ADA-TENSOR-FORMATS","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","FP8, FP16, BF16, TF32, INT8, INT4","","","PDF pp.24, 27 and p.30 Table 2","FP16, BF16, TF32, INT8, and INT4 ... new FP8","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-TENSOR-FORMATS|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF pp.24, 27 and p.30 Table 2","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0025","FACT-M2NA-ADA-L1SMEM-MGMT","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","unified L1 data cache or shared memory","","","PDF p.12, Memory Subsystem","unified architecture ... L1 data cache or shared memory","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-L1SMEM-MGMT|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.12, Memory Subsystem","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0026","FACT-M2NA-ADA-L1SMEM-SCOPE","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","Ada SM","","","PDF p.12, Memory Subsystem","The Ada SM contains ... Level 1 cache","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-L1SMEM-SCOPE|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.12, Memory Subsystem","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0027","FACT-M2NA-ADA-FP8-A","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","FP8","","","PDF p.30, Table 2, FP8 Tensor rows","Peak FP8 Tensor TFLOPS","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-FP8-A|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, FP8 Tensor rows","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0028","FACT-M2NA-ADA-FP8-ACC","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","FP16 or FP32 accumulate","","","PDF p.30, Table 2, FP8 Tensor rows","FP8 ... with FP16 Accumulate; ... with FP32 Accumulate","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-FP8-ACC|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, FP8 Tensor rows","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0029","FACT-M2NA-ADA-FP16-ACC","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","FP16 or FP32 accumulate","","","PDF p.30, Table 2, FP16 Tensor rows","FP16 ... with FP16 Accumulate; ... with FP32 Accumulate","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-FP16-ACC|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, FP16 Tensor rows","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0030","FACT-M2NA-ADA-BF16-ACC","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","FP32 accumulate","","","PDF p.30, Table 2, BF16 Tensor row","BF16 ... with FP32 Accumulate","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-BF16-ACC|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, BF16 Tensor row","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0031","FACT-M2NA-ADA-TF32-A","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","TF32","","","PDF p.30, Table 2, TF32 Tensor row","Peak TF32 Tensor TFLOPS","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-TF32-A|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, TF32 Tensor row","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0032","FACT-M2NA-ADA-INT-A","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","direct_statement","supports","INT8 and INT4","","","PDF p.30, Table 2, INT Tensor rows","Peak INT8 Tensor TOPS; Peak INT4 Tensor TOPS","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-INT-A|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2, INT Tensor rows","reviewed","Source value and short context rechecked against the fixed first-party PDF. Researcher classification is kept out of raw_value_text."
"ASSERT-M2NA-0033","FACT-M2NA-ADA-SPARSE-LEVEL","SRC-M2NA-NVIDIA-ADA-WP-2022","architecture_mechanism","inferred","supports","sparsity-adjusted Tensor rates","","","PDF p.30, Table 2 and footnote 2","Effective TOPS / TFLOPS using Sparsity","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-ADA-SPARSE-LEVEL|SRC-M2NA-NVIDIA-ADA-WP-2022|supports|PDF p.30, Table 2 and footnote 2","reviewed","The source directly reports Tensor rates with the sparsity feature; dedicated_instruction is a schema classification inferred from hardware Tensor Core support, not a verbatim source term."
"ASSERT-M2NA-0035","FACT-M2NA-BLACKWELL-TENSOR-EXEC","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","architecture_mechanism","inferred","supports","fifth-generation Tensor Core architecture","","","PDF p.8, Blackwell Tensor Core Architecture","matrix multiply and accumulate (MMA) math operations","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-BLACKWELL-TENSOR-EXEC|SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1|supports|PDF p.8, Blackwell Tensor Core Architecture","reviewed","The source directly names the hardware/engine; the normalized component or implementation-level classification is an explicit schema mapping."
"ASSERT-M2NA-0036","FACT-M2NA-BLACKWELL-TENSOR-FORMATS","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","architecture_mechanism","direct_statement","supports","FP64, FP32, TF32, FP16, BF16, FP8, INT8, FP6, FP4","","","PDF p.8, Table 1","Blackwell Architecture Supported Data Types","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-BLACKWELL-TENSOR-FORMATS|SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1|supports|PDF p.8, Table 1","reviewed","Source value and short context rechecked against the fixed first-party PDF. Schema classification or scope interpretation stays in the canonical fact/notes."
"ASSERT-M2NA-0037","FACT-M2NA-BLACKWELL-FP4-A","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","architecture_mechanism","direct_statement","supports","FP4","","","PDF pp.8-9, Tensor Core and Transformer Engine sections","new number formats such as FP4","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-BLACKWELL-FP4-A|SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1|supports|PDF pp.8-9, Tensor Core and Transformer Engine sections","reviewed","Source value and short context rechecked against the fixed first-party PDF. Schema classification or scope interpretation stays in the canonical fact/notes."
"ASSERT-M2NA-0038","FACT-M2NA-BLACKWELL-FP4-SCALE","SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024","architecture_mechanism","direct_statement","supports","Micro-tensor scale-factors applied to fixed-length vectors","","","Hot Chips PDF p.14, 5th Gen Tensor Core","Micro-tensor scale-factors applied to fixed-length vectors","source_checked","m2_arch_nvidia_amd","","2026-08-12","FACT-M2NA-BLACKWELL-FP4-SCALE|SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024|supports|Hot Chips PDF p.14, 5th Gen Tensor Core","reviewed","Source value and short context rechecked against the fixed first-party PDF. Schema classification or scope interpretation stays in the canonical fact/notes."
